event_id,aircraft_id,ntsb_make,ntsb_model,ntsb_number,year,date,city,state,country,total_fatalities,in_usa,pilot_total,latimes_make,latimes_model,count,latimes_make_and_model
20020917X02098,1,ROBINSON,R22,FTW82FA071,1982,02/26/82 00:00:00,SAN MARCOS,TX,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20001212X20042,1,GODBOUT,EXEC 162F,NYC00LA022,1999,10/30/99 00:00:00,MILAN,NH,USA,1.0,True,1.0,GODBOUT,,1.0,GODBOUT 
20001208X08894,1,BELL,47G,MIA97FA248,1997,09/19/97 00:00:00,SALUDA,SC,USA,2.0,True,1.0,BELL,47,12.0,BELL 47
20001207X03807,1,GARLICK,TH-1L,SEA95LA110,1995,06/01/95 00:00:00,UMPQUA,OR,USA,1.0,True,1.0,GARLICK,TH-1,2.0,GARLICK TH-1
20001211X12129,1,BELL,206B III,FTW93FA137,1993,04/23/93 00:00:00,AUSTIN,TX,USA,2.0,True,1.0,BELL,206,8.0,BELL 206
20150128X02848,1,ENSTROM,280FX,CEN15FA126,2015,01/26/15 00:00:00,ERIE,CO,USA,2.0,True,2.0,ENSTROM,280,3.0,ENSTROM 280
20020917X03218,1,BELL,47G-3B-L,DEN82FTC09,1982,08/08/82 00:00:00,KAYCEE,WY,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001206X01729,1,AEROSPATIALE,AS 350B-2,FTW94FA224,1994,07/09/94 00:00:00,GRANITE,CO,USA,2.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20140723X81618,1,BELL,206A,WPR14FA310,2014,07/23/14 00:00:00,WENATCHEE,WA,USA,1.0,True,1.0,BELL,206,3.0,BELL 206
20100628X40547,1,BOLKOW,BO105,ERA10WA338,2010,06/18/10 00:00:00,BUENOS AIRES,,AR,2.0,False,1.0,BOLKOW,105,1.0,BOLKOW 105
20030701X00975,1,ROBINSON,R44 II,CHI03FA181,2003,06/25/03 00:00:00,COLETA,IL,USA,3.0,True,1.0,ROBINSON,R44,14.0,ROBINSON R44
20050927X01538,1,ROBINSON HELICOPTER,R22 BETA,LAX05FA311,2005,09/20/05 00:00:00,BAKER,CA,USA,1.0,True,1.0,ROBINSON,R22,13.0,ROBINSON R22
20001212X23286,1,HUGHES,369D,SEA90LA081,1990,05/21/90 00:00:00,KELSO,WA,USA,1.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20130916X20913,1,ROBINSON,R44,CEN13WA548,2013,09/13/13 00:00:00,WYGONIN,,PL,3.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20040608X00768,1,ROBINSON,R22 MARINER,LAX04WA234,2004,05/30/04 00:00:00,QUEENSLAND,,AS,1.0,False,,ROBINSON,R22,2.0,ROBINSON R22
20010522X00993,1,ROBINSON,R44,SEA01FA089,2001,05/11/01 00:00:00,GORST,WA,USA,2.0,True,2.0,ROBINSON,R44,75.0,ROBINSON R44
20001205X00318,1,ROBINSON,R22 BETA,FTW99FA100,1999,03/26/99 00:00:00,HOUSTON,TX,USA,2.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20001212X24624,1,ROBINSON,R22BETA,LAX91FA037,1990,11/23/90 00:00:00,SIMI VALLEY,CA,USA,1.0,True,1.0,ROBINSON,R22,1.0,ROBINSON R22
20150331X22042,1,ROBINSON,R44 - II,CEN15WA186,2015,03/29/15 00:00:00,MODRAVA,,EZ,1.0,False,,ROBINSON,R44,6.0,ROBINSON R44
20121115X43423,1,HUGHES,369D,ERA13LA057,2012,11/15/12 00:00:00,CORNING,NY,USA,2.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20021016X05324,1,HUGHES,269C,WAS02WA051,2002,08/16/02 00:00:00,DANNEVIRKE,,NZ,1.0,False,1.0,HUGHES,269,22.0,HUGHES 269
20150608X53453,1,BELL HELICOPTER CO,206B,CEN15WA262,2015,06/06/15 00:00:00,BALDWIN,FN,UK,1.0,False,,BELL,206,1.0,BELL 206
20001206X02079,1,BELL,47-G3B,LAX94LA322,1994,08/15/94 00:00:00,TRUK ISLAND,,FM,1.0,False,1.0,BELL,47,1.0,BELL 47
20110906X02608,1,ROBINSON,R44,CEN11WA617,2011,08/27/11 00:00:00,ST. FERDINAND,,CA,4.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001211X14108,1,BELL,212,FTW92FA077,1992,02/29/92 00:00:00,MORGAN CITY,LA,USA,1.0,True,1.0,BELL,212,16.0,BELL 212
20080215X00197,1,ROBINSON,R-22B,ANC08WA013,2007,10/27/07 00:00:00,YAO-CITY,,JA,2.0,False,1.0,ROBINSON,R22,6.0,ROBINSON R22
20001213X29968,1,MCDONNELL DOUGLAS,369E,LAX90FA060,1989,12/29/89 00:00:00,SANTA ROSA,CA,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,6.0,MCDONNELL DOUGLAS 369
20040913X01406,1,ROBINSON,R-22,NYC04FA197,2004,08/29/04 00:00:00,NORTHPORT,NY,USA,2.0,True,2.0,ROBINSON,R22,20.0,ROBINSON R22
20001208X07111,1,BELL,206B3,NYC97WA016,1996,11/07/96 00:00:00,DEAR,,SF,2.0,False,1.0,BELL,206,5.0,BELL 206
20081217X81906,1,KAMAN,K-1200,WPR09LA057,2008,12/17/08 00:00:00,SANTA CLARITA,CA,USA,1.0,True,1.0,KAMAN,K-1200,4.0,KAMAN K-1200
20001212X18906,1,EUROCOPTER,AS-350BA,ANC99FA073,1999,06/09/99 00:00:00,JUNEAU,AK,USA,7.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20010507X00891,1,BELL,206L4,IAD01WA025,2001,01/02/01 00:00:00,MUSSOORIE,,IN,3.0,False,,BELL,206,3.0,BELL 206
20180705X51303,1,HUGHES,369,WPR18LA188,2018,07/04/18 00:00:00,MAJURO,MH,USA,2.0,True,1.0,HUGHES,369,9.0,HUGHES 369
20001213X30040,1,BELL,206L-1,ATL87MA057,1987,01/08/87 00:00:00,POLLOCKVILLE,NC,USA,4.0,True,1.0,BELL,206,33.0,BELL 206
20060824X01237,1,EUROCOPTER,AS-350-B3,SEA06GA158,2006,08/13/06 00:00:00,YELLOW PINE,ID,USA,4.0,True,1.0,AIRBUS,350,3.0,AIRBUS 350
20001206X01950,1,BELL,206L-4,BFO94FA135,1994,08/12/94 00:00:00,WHITING,NJ,USA,3.0,True,1.0,BELL,206,5.0,BELL 206
20001214X36448,1,ROBINSON,R-22 HP,FTW85FA207,1985,05/05/85 00:00:00,SAN ANGELO,TX,USA,2.0,True,1.0,ROBINSON,R22,1.0,ROBINSON R22
20150625X05216,1,BELL,206B,ERA15WA250,2015,06/16/15 00:00:00,"OURO PRETO, MINAS GERAIS",,BR,3.0,False,1.0,BELL,206,112.0,BELL 206
20010320X00611,1,BELL,412SP,DEN01FA058,2001,02/28/01 00:00:00,GRAND JUNCTION,CO,USA,1.0,True,1.0,BELL,412,6.0,BELL 412
20060916X01352,1,HUGHES,369D,LAX06LA288,2006,09/06/06 00:00:00,SOMIS,CA,USA,2.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20001213X26235,1,AEROSPATIALE,SA330J,FTW88FA131,1988,07/14/88 00:00:00,GULF-OF-MEXICO,GM,,1.0,False,1.0,AIRBUS,330,1.0,AIRBUS 330
20001208X07748,1,DUFF,MINI-500,LAX97LA150,1997,04/16/97 00:00:00,"LIHUE, KAUAI",HI,USA,1.0,True,1.0,DUFF,MINI 500,1.0,DUFF MINI 500
20001212X20685,1,MCDONNELL DOUGLAS,HU-600N,MIA00FA102,2000,03/03/00 00:00:00,MIAMI,FL,USA,2.0,True,1.0,MCDONNELL DOUGLAS,600,1.0,MCDONNELL DOUGLAS 600
20010327X00654,1,SIKORSKY,SK-76A,FTW01LA081,2001,03/20/01 00:00:00,EC 270,GM,USA,1.0,True,2.0,SIKORSKY,76,1.0,SIKORSKY 76
20051003X01564,1,ROBINSON,R44,CHI05FA274,2005,09/24/05 00:00:00,DRUMMOND,WI,USA,3.0,True,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001211X12342,1,AEROSPATIALE,AS-350B,CHI93FA182,1993,05/27/93 00:00:00,CAMERON,MO,USA,2.0,True,1.0,AIRBUS,350,3.0,AIRBUS 350
20001212X24270,1,HUGHES,269A,FTW90FA183,1990,09/17/90 00:00:00,KINGSVILLE,TX,USA,1.0,True,1.0,HUGHES,269,11.0,HUGHES 269
20100722X25310,1,ROBINSON,R44,ERA10WA371,2010,07/16/10 00:00:00,NOVO HORIZONTE,,BR,1.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20020917X04638,1,BELL,206B,FTW83FA017,1982,10/18/82 00:00:00,GULF OF MEXICO,GM,,3.0,False,1.0,BELL,206,112.0,BELL 206
20020917X04638,2,BELL,206B,FTW83FA017,1982,10/18/82 00:00:00,GULF OF MEXICO,GM,,3.0,False,1.0,BELL,206,112.0,BELL 206
20001213X32380,1,ROBINSON,R-22-B,MIA88FA006,1987,10/10/87 00:00:00,PLYMOUTH,FL,USA,1.0,True,1.0,ROBINSON,R22,1.0,ROBINSON R22
20001211X14765,1,ENSTROM,280FX,ATL92GA121,1992,06/07/92 00:00:00,SUMMERVILLE,SC,USA,2.0,True,1.0,ENSTROM,280,3.0,ENSTROM 280
20120124X90813,1,BELL,206,ERA12WA155,2012,01/18/12 00:00:00,MONTANA AUYANTEPUI,,VE,5.0,False,1.0,BELL,206,32.0,BELL 206
20021126X05533,1,WESTLAND HELICOPTERS,GAZELLE AH-MK1,IAD03LA012,2002,11/08/02 00:00:00,EAST HAMPTON,NY,USA,1.0,True,1.0,WESTLAND,MK1,1.0,WESTLAND MK1
20001206X01039,1,BELL,412/SP,BFO94FA071,1994,04/22/94 00:00:00,BLUEFIELD,VA,USA,4.0,True,1.0,BELL,412,1.0,BELL 412
20111219X52459,1,ROBINSON,R44,ERA12WA113,2011,12/09/11 00:00:00,SAO BENTO DO SUL,,BR,1.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20040720X01007,1,BELL,407,CHI04MA182,2004,07/13/04 00:00:00,NEWBERRY,SC,USA,4.0,True,1.0,BELL,407,32.0,BELL 407
20140514X55329,1,BELL,407,WPR14WA189,2014,04/10/14 00:00:00,"BEIJING, P.R. CHINA",,CH,1.0,False,,BELL,407,32.0,BELL 407
20040514X00605,1,KAMAN,K-1200,SEA04LA082,2004,05/12/04 00:00:00,WEST FORK,OR,USA,1.0,True,1.0,KAMAN,K-1200,4.0,KAMAN K-1200
20020917X03208,1,ENSTROM,F-280,DEN82FA148,1982,07/29/82 00:00:00,MEDORA,ND,USA,1.0,True,1.0,ENSTROM,280,1.0,ENSTROM 280
20001211X14053,1,BELL,214B-1,ANC92FA040,1992,02/23/92 00:00:00,HOBART BAY,AK,USA,6.0,True,1.0,BELL,214,3.0,BELL 214
20001206X01763,1,AEROSPATIALE,AS350D,FTW94MA235,1994,07/14/94 00:00:00,HANALEI,HI,USA,3.0,True,1.0,AIRBUS,350,4.0,AIRBUS 350
20001213X30855,1,HILLER,UH-12D (H23),ATL87FA147,1987,05/24/87 00:00:00,SPARTANBURG,SC,USA,1.0,True,1.0,FAIRCHILD/HILLER,UH-12,1.0,FAIRCHILD/HILLER UH-12
20100705X12909,1,ROBINSON HELICOPTER,R44,ERA10LA348,2010,07/05/10 00:00:00,MARION,KY,USA,1.0,True,1.0,ROBINSON,R44,9.0,ROBINSON R44
20001214X36887,1,SIKORSKY,S76A,NYC85FA145,1985,06/11/85 00:00:00,BELMAR,NJ,USA,1.0,True,1.0,SIKORSKY,76,1.0,SIKORSKY 76
20001213X26926,1,BELL,204B,SEA88FA176,1988,09/09/88 00:00:00,ENTIAT,WA,USA,2.0,True,1.0,BELL,204,4.0,BELL 204
20001214X41426,1,HUGHES,369D,MIA85FA012,1984,10/19/84 00:00:00,ST.THOMAS,VI,,3.0,False,1.0,HUGHES,369,36.0,HUGHES 369
20030612X00866,1,ROBINSON,R-22 BETA,IAD03FA056,2003,06/03/03 00:00:00,MONTPELIER,VA,USA,2.0,True,1.0,ROBINSON,R22,17.0,ROBINSON R22
20140327X91026,1,AGUSTAWESTLAND SPA,AGUSTA AW139,CEN14WA171,2014,03/13/14 00:00:00,"GILLINGHAM, NORFOLK",,UK,4.0,False,,AGUSTA,139,1.0,AGUSTA 139
20001208X06130,1,ROTORWAY,EXEC 90,ANC96FA099,1996,07/15/96 00:00:00,ANCHORAGE,AK,USA,1.0,True,1.0,ROTORWAY,90,2.0,ROTORWAY 90
20001212X22415,1,BELL,UH-1B,FTW90FA051,1990,01/11/90 00:00:00,SAN DIEGO,TX,USA,1.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20040426X00513,1,BELL,206L-1,CHI04FA107,2004,04/20/04 00:00:00,BOONVILLE,IN,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20001212X21749,1,BELL,206B,IAD00RA078,2000,08/04/00 00:00:00,BURGERSFORT,,SF,2.0,False,1.0,BELL,206,112.0,BELL 206
20001206X00635,1,SIKORSKY,S-58,LAX94FA106,1994,01/28/94 00:00:00,SAN JOSE,CA,USA,1.0,True,1.0,SIKORSKY,58,1.0,SIKORSKY 58
20060425X00485,1,BELL,47G-3B-1,NYC06FA100,2006,04/20/06 00:00:00,EAST HANOVER TW,PA,USA,2.0,True,1.0,BELL,47,6.0,BELL 47
20001211X15431,1,HUGHES,369D,LAX92GA347,1992,08/12/92 00:00:00,MAXWELL,CA,USA,1.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20120119X92431,1,ROBINSON,R44 II,CEN12FA139,2012,01/19/12 00:00:00,CENTERVILLE,LA,USA,2.0,True,2.0,ROBINSON,R44,14.0,ROBINSON R44
20150702X24434,1,SCHWEIZER,269C,WPR15FA205,2015,07/01/15 00:00:00,NEWBERG,OR,USA,2.0,True,2.0,SCHWEIZER,269,16.0,SCHWEIZER 269
20140812X50722,1,BELL,47G 5,CEN14LA423,2014,08/12/14 00:00:00,MANSFIELD,IL,USA,1.0,True,1.0,BELL,47,2.0,BELL 47
20001212X22875,1,SIKORSKY,S-58F,CHI90FA118,1990,04/28/90 00:00:00,SOUTHFIELD,MI,USA,1.0,True,1.0,SIKORSKY,58,1.0,SIKORSKY 58
20001214X42973,1,ENSTROM,280C,FTW83FA251,1983,05/28/83 00:00:00,OPELOUSAS,LA,USA,1.0,True,1.0,ENSTROM,280,7.0,ENSTROM 280
20001212X21287,1,BELL,UH-1H,MIA00GA184,2000,06/04/00 00:00:00,FORT MYERS,FL,USA,1.0,True,1.0,BELL,UH-1,17.0,BELL UH-1
20060224X00229,1,ROBINSON,R44,LAX06WA121,2006,02/21/06 00:00:00,GUNPOWDER,,AS,4.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001212X21750,1,SIKORSKY,S-76A,IAD00WA069,2000,08/02/00 00:00:00,NAVEGANTES,,BR,5.0,False,1.0,SIKORSKY,76,7.0,SIKORSKY 76
20011219X02422,1,ROBINSON,R44,CHI02FA049,2001,12/12/01 00:00:00,WAUKESHA,WI,USA,1.0,True,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001211X12950,1,ROBINSON,R22B,LAX93LA288,1993,07/12/93 00:00:00,WEIMAR,CA,USA,2.0,True,1.0,ROBINSON,R22,9.0,ROBINSON R22
20001212X19976,1,MCDONNELL DOUGLAS,500N,LAX00GA025,1999,10/25/99 00:00:00,SAN JOSE,CA,USA,2.0,True,1.0,MCDONNELL DOUGLAS,500,1.0,MCDONNELL DOUGLAS 500
20001212X18461,1,AEROSPATIALE,SA 316B,LAX92FA054,1991,11/27/91 00:00:00,BRIDGEPORT,CA,USA,4.0,True,1.0,AIRBUS,316,1.0,AIRBUS 316
20001212X18798,1,MBB,BO 105LS A-3,LAX99FA200,1999,05/28/99 00:00:00,HUNTINGTON BCH,CA,USA,3.0,True,1.0,MBB,105,1.0,MBB 105
20080321X00357,1,ROBINSON,R22 BETA II,NYC08FA134,2008,03/13/08 00:00:00,WILMINGTON,NC,USA,1.0,True,1.0,ROBINSON,R22,3.0,ROBINSON R22
20081014X22933,1,BELL,407,WPR09TA012,2008,10/13/08 00:00:00,SEDONA,AZ,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20180311X13013,1,AMERICAN EUROCOPTER CORP,AS350B2,ERA18MA099,2018,03/11/18 00:00:00,NEW YORK,NY,USA,5.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001213X33592,1,BELL,47G-5A,LAX86LA211,1986,05/06/86 00:00:00,AGANA,GM,,1.0,False,1.0,BELL,47,2.0,BELL 47
20180405X83244,1,BELL,47G,CEN18WA136,2018,04/05/18 00:00:00,LIBOURNE,,FR,2.0,False,,BELL,47,12.0,BELL 47
20001212X16603,1,BELL,206B II,FTW91LA048,1991,03/07/91 00:00:00,HIGH ISLAND,TX,USA,1.0,True,1.0,BELL,206,1.0,BELL 206
20131121X72835,1,ROBINSON,R44 - II,CEN14WA067,2013,11/19/13 00:00:00,NEUHAUSEN OB ECK,,GE,2.0,False,,ROBINSON,R44,6.0,ROBINSON R44
20130728X45845,1,ROBINSON,R66,ERA13FA336,2013,07/27/13 00:00:00,NOXEN,PA,USA,5.0,True,1.0,ROBINSON,R66,10.0,ROBINSON R66
20070614X00729,1,BELL,47G,MIA07LA102,2007,05/27/07 00:00:00,HAYDEN,AL,USA,1.0,True,1.0,BELL,47,12.0,BELL 47
20011030X02163,1,BELL,206B,ATL02FA003,2001,10/22/01 00:00:00,N. WILKESBORO,NC,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20060306X00267,1,BELL,206B3,DFW06WA075,2006,02/24/06 00:00:00,MUTATA,,CO,4.0,False,1.0,BELL,206,5.0,BELL 206
20001206X00656,1,BELL,206L3,MIA94FA053,1994,01/15/94 00:00:00,ARCADIA,FL,USA,1.0,True,1.0,BELL,206,2.0,BELL 206
20031202X01980,1,ROBINSON,R-44 RAVEN II,MIA04WA021,2003,11/08/03 00:00:00,DARIEN,,PM,1.0,False,1.0,ROBINSON,R44,1.0,ROBINSON R44
20001208X08524,1,BELL,BH-206B,ANC97GA126,1997,08/20/97 00:00:00,DILLINGHAM,AK,USA,1.0,True,1.0,BELL,206,1.0,BELL 206
20001212X20115,1,HUGHES,369D,IAD00WA004,1999,11/07/99 00:00:00,COLOGNE,,GE,2.0,False,1.0,HUGHES,369,36.0,HUGHES 369
20001206X02694,1,AGUSTA,A109A II,CHI95FA050,1994,12/01/94 00:00:00,ANN ARBOR,MI,USA,3.0,True,1.0,AGUSTA,109,3.0,AGUSTA 109
20171001X01929,1,ROBINSON,R44,ERA17WA342,2017,09/28/17 00:00:00,CAPE TOWN,FN,SF,1.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20150313X72113,1,EUROCOPTER,AS 350 B2,CEN15FA171,2015,03/12/15 00:00:00,EUFAULA,OK,USA,1.0,True,1.0,AIRBUS,350,8.0,AIRBUS 350
20001212X20690,1,HUGHES,269C,MIA00GA121,2000,03/27/00 00:00:00,DEL RIO,TX,USA,2.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20131007X44153,1,MCDONNELL DOUGLAS HELI CO,369,WPR14LA008,2013,10/06/13 00:00:00,PADUCAH,TX,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,1.0,MCDONNELL DOUGLAS 369
20130831X54252,1,ROBINSON,R44 II,CEN13FA517,2013,08/31/13 00:00:00,CABALLO,NM,USA,3.0,True,1.0,ROBINSON,R44,14.0,ROBINSON R44
20001214X35596,1,HUGHES,500D,NYC85FA052,1985,01/04/85 00:00:00,NEWARK,NJ,USA,1.0,True,1.0,HUGHES,500,1.0,HUGHES 500
20001213X35064,1,ENSTROM,F-28F,NYC87MA024,1986,10/22/86 00:00:00,MANHATTAN,NY,USA,1.0,True,1.0,ENSTROM,F28,3.0,ENSTROM F28
20101030X30541,1,MD HELICOPTERS INC,369E,ERA11FA042,2010,10/30/10 00:00:00,THOMAS,WV,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,1.0,MCDONNELL DOUGLAS 369
20151211X13514,1,BELL,407,WPR16FA037,2015,12/10/15 00:00:00,MCFARLAND,CA,USA,4.0,True,1.0,BELL,407,32.0,BELL 407
20090522X74730,1,GAUCHAT,SAFARI,WPR09LA253,2009,05/22/09 00:00:00,ROCK SPRINGS,AZ,USA,2.0,True,1.0,GAUCHAT,,1.0,GAUCHAT 
20001213X32944,1,MCDONNELL DOUGLAS,369D,SEA86FA056,1986,02/10/86 00:00:00,COUGAR,WA,USA,3.0,True,1.0,MCDONNELL DOUGLAS,369,7.0,MCDONNELL DOUGLAS 369
20180820X44734,1,KAWASAKI HEAVY INDUSTRIES LTD.,BK117 B-2,WPR18WA230,2018,08/17/18 00:00:00,ULLADULLA,FN,AS,1.0,False,,KAWASAKI,117,1.0,KAWASAKI 117
20121031X13051,1,BELL,206B,CEN13WA036,2012,10/27/12 00:00:00,NUEVA CONCEPCIÓN,,GT,1.0,False,,BELL,206,112.0,BELL 206
20001211X12994,1,HUGHES,369E,MIA93T#A02,1993,07/26/93 00:00:00,CAROLINA,PR,,3.0,False,1.0,HUGHES,369,6.0,HUGHES 369
20121128X12341,1,HUGHES,369,CEN13FA075,2012,11/27/12 00:00:00,CHILDRESS,TX,USA,1.0,True,1.0,HUGHES,369,9.0,HUGHES 369
20001207X03189,1,MCDONNELL DOUGLAS,369E,SEA95FA064,1995,03/07/95 00:00:00,LAKECREEK,OR,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,6.0,MCDONNELL DOUGLAS 369
20020927X05236,1,BELL,206L-1,CHI02FA288,2002,09/09/02 00:00:00,DOLAND,SD,USA,4.0,True,1.0,BELL,206,33.0,BELL 206
20001211X10621,1,SIKORSKY,CH-54A,LAX98FA236,1998,07/18/98 00:00:00,YUCCA VALLEY,CA,USA,3.0,True,1.0,SIKORSKY,54,3.0,SIKORSKY 54
20160907X40243,1,BELL,206B,CEN16WA358,2016,09/04/16 00:00:00,FLATLANDS,NB,CA,2.0,False,1.0,BELL,206,112.0,BELL 206
20001208X07309,1,ENSTROM,F28A,LAX97FA086,1997,01/12/97 00:00:00,SAIPAN ISLAND,,CQ,2.0,False,1.0,ENSTROM,F28,1.0,ENSTROM F28
20001212X17571,1,ROBINSON,R-22B,LAX91FA288,1991,07/05/91 00:00:00,PHOENIX,AZ,USA,1.0,True,1.0,ROBINSON,R22,6.0,ROBINSON R22
20001212X20863,1,ROBINSON,R22 BETA,LAX00LA172,2000,04/26/00 00:00:00,SAN DIEGO,CA,USA,1.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20061122X01705,1,HUGHES,369E,SEA07LA021,2006,11/21/06 00:00:00,JENSEN,UT,USA,1.0,True,1.0,HUGHES,369,6.0,HUGHES 369
20001214X40609,1,BELL,206L-1,CHI84FA348,1984,08/16/84 00:00:00,MEDFORD,MN,USA,1.0,True,1.0,BELL,206,33.0,BELL 206
20001212X18117,1,ROTORWAY,EXEC 90,LAX91LA387,1991,09/07/91 00:00:00,PHOENIX,AZ,USA,1.0,True,1.0,ROTORWAY,90,2.0,ROTORWAY 90
20170421X84716,1,BELL-CARSON,47G SUPER C 4,ERA17FA164,2017,04/21/17 00:00:00,TIMMONSVILLE,SC,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001213X30235,1,BELL,206L-1,FTW87LA057,1987,02/05/87 00:00:00,MATAGORDA 665,GM,,2.0,False,1.0,BELL,206,33.0,BELL 206
20081003X62956,1,ROBINSON,R44,DCA08WA009,2007,09/09/07 00:00:00,JOHANNESBURG,,SF,2.0,False,2.0,ROBINSON,R44,75.0,ROBINSON R44
20100831X75841,1,BELL HELICOPTER TEXTRON,206L-1,CEN10FA509,2010,08/31/10 00:00:00,WALNUT GROVE,AR,USA,3.0,True,1.0,BELL,206,2.0,BELL 206
20061221X01822,1,BELL,206L,MIA07WA023,2006,11/03/06 00:00:00,ANTIOQUIA,,CO,1.0,False,1.0,BELL,206,7.0,BELL 206
20100602X63138,1,BELL,222,CEN10FA291,2010,06/02/10 00:00:00,MIDLOTHIAN,TX,USA,2.0,True,1.0,BELL,222,6.0,BELL 222
20150130X44408,1,HAL,DHRUV,DCA15WA054,2015,01/27/15 00:00:00,TENA,FN,EC,3.0,False,,,,1.0, 
20160328X03918,1,ROBINSON,R44,ERA16FA143,2016,03/27/16 00:00:00,CANADENSIS,PA,USA,1.0,True,1.0,ROBINSON,R44,75.0,ROBINSON R44
20020917X02862,1,BRANTLEY,B-2B,ATL82FIJ01,1982,05/09/82 00:00:00,ATHENS,WV,USA,1.0,True,1.0,BRANTLY,B2,1.0,BRANTLY B2
20001208X07806,1,EUROCOPTER,MBB-BK117-B2,NYC97FA076,1997,04/15/97 00:00:00,NEW YORK,NY,USA,1.0,True,1.0,AIRBUS,117,1.0,AIRBUS 117
20020918X05173,1,BELL,222U,LAX02FA276,2002,09/07/02 00:00:00,NIPTON,CA,USA,3.0,True,1.0,BELL,222,1.0,BELL 222
20090617X33215,1,ROBINSON,R44,ENG06WA011,2005,09/07/05 00:00:00,"SLIEVE AUGHTY MOUNTAINS, CO GALWAY, IRELAND",,EI,2.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20130619X05459,1,BELL,47G-3B-1,CEN13FA357,2013,06/19/13 00:00:00,MAPLEWOOD,MN,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20091112X13537,1,ROBINSON,R22B,ERA10WA060,2009,10/26/09 00:00:00,VERONA,,IT,2.0,False,1.0,ROBINSON,R22,9.0,ROBINSON R22
20001212X20758,1,EUROCOPTER,BK117-A3,ATL00FA048,2000,04/25/00 00:00:00,ST. PETERSBURG,FL,USA,3.0,True,1.0,AIRBUS,117,1.0,AIRBUS 117
20170505X84435,1,ROBINSON,R44,ERA17WA173,2017,05/04/17 00:00:00,BELORETSK,FN,RS,3.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20070817X01199,1,BELL,412 EP,WAS07WA013,2007,08/03/07 00:00:00,EKET,,NI,1.0,False,1.0,BELL,412,1.0,BELL 412
20180107X10632,2,BELL,412SP,CEN18WA067,2017,12/30/17 00:00:00,ALICANTE,,SP,1.0,False,2.0,BELL,412,6.0,BELL 412
20121018X25739,1,ROBINSON,R22,WPR13WA014,2012,10/03/12 00:00:00,"HALLS CREEK, AUSTRALIA",,AS,1.0,False,,ROBINSON,R22,45.0,ROBINSON R22
20001212X20971,1,AEROSPATIALE,AS-350B,DEN00FA084,2000,05/04/00 00:00:00,BLANDING,UT,USA,3.0,True,1.0,AIRBUS,350,3.0,AIRBUS 350
20001211X10286,1,BELL,212,DCA98WA061,1998,06/30/98 00:00:00,,,NI,5.0,False,1.0,BELL,212,16.0,BELL 212
20001208X08030,1,HILLER,UH-12E,SEA97LA117,1997,05/21/97 00:00:00,MILTONFREEWATER,OR,USA,1.0,True,1.0,FAIRCHILD/HILLER,UH-12,10.0,FAIRCHILD/HILLER UH-12
20001208X07324,1,BELL,206-B3,MIA97FA070,1997,01/23/97 00:00:00,FORT LAUDERDALE,FL,USA,4.0,True,1.0,BELL,206,2.0,BELL 206
20001205X00485,1,MBB,B0-105CBS-4,LAX99FA137,1999,04/03/99 00:00:00,INDIAN SPRINGS,NV,USA,3.0,True,1.0,MBB,105,1.0,MBB 105
20020917X02228,1,S.N.I.A.S.,AS350,LAX82DA147,1982,04/24/82 00:00:00,GOLD STRIKE,NV,USA,1.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20070322X00320,1,MCDONNELL DOUGLAS,369FF,CHI07MA083,2007,03/11/07 00:00:00,HAENA,HI,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,4.0,MCDONNELL DOUGLAS 369
